asana,label,label_int,filename,left_elbow,right_elbow,left_shoulder,right_shoulder,left_arm_raise,right_arm_raise,left_wrist_bend,right_wrist_bend,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_foot,right_foot,left_hip_abduction,right_hip_abduction,neck_tilt,spine_upper,spine_lower,left_trunk,right_trunk,left_lateral_bend,forward_bend,pelvic_tilt,left_arm_torso,right_arm_torso,left_shoulder_plane,right_shoulder_plane,left_hip_flexion,right_hip_flexion,hip_alignment,left_full_chain,right_full_chain
tadasana,avg,1,20260218_153636.mp4,156.047,152.981,159.269,145.47,159.269,145.47,145.771,146.884,163.021,153.443,139.079,129.364,157.224,150.072,70.888,67.482,89.155,92.087,131.041,159.011,134.527,163.021,153.443,179.866,131.041,174.564,97.002,97.675,159.269,145.47,163.021,153.443,179.821,171.839,177.442
tadasana,avg,1,20260218_153636.mp4,156.683,154.76,156.167,144.729,156.167,144.729,145.877,146.826,164.617,156.237,137.538,129.427,158.984,150.161,69.556,67.186,89.308,92.035,128.777,161.388,133.766,164.617,156.237,179.864,128.777,171.697,96.437,98.526,156.167,144.729,164.617,156.237,179.82,168.878,174.645
tadasana,avg,1,20260218_153636.mp4,157.458,156.207,147.693,138.47,147.693,138.47,146.011,147.223,171.072,162.554,137.441,128.458,159.051,150.051,70.598,67.895,89.665,92.393,120.299,169.489,133.258,171.072,162.554,179.867,120.299,163.121,93.968,101.65,147.693,138.47,171.072,162.554,179.82,158.875,167.641
tadasana,avg,1,20260218_153636.mp4,157.003,155.449,148.742,140.046,148.742,140.046,145.598,146.022,170.158,160.799,137.03,128.633,158.561,152.3,71.206,68.763,89.946,92.587,120.458,167.743,133.129,170.158,160.799,179.869,120.458,164.892,93.431,102.159,148.742,140.046,170.158,160.799,179.82,160.414,169.64
tadasana,avg,1,20260218_153636.mp4,157.162,155.419,146.103,136.366,146.103,136.366,146.991,146.282,171.229,163.958,136.098,126.359,162.498,154.076,67.44,64.302,90.135,92.331,117.749,170.61,131.538,171.229,163.958,179.867,117.749,160.702,94.341,101.292,146.103,136.366,171.229,163.958,179.82,157.062,164.596
tadasana,avg,1,20260218_153636.mp4,157.127,155.156,148.626,137.829,148.626,137.829,146.947,146.066,170.189,161.828,135.053,124.521,163.242,154.885,66.151,61.98,90.48,92.052,119.399,168.278,130.111,170.189,161.828,179.869,119.399,162.08,95.056,100.697,148.626,137.829,170.189,161.828,179.822,159.048,165.285
tadasana,avg,1,20260218_153636.mp4,157.411,153.499,148.921,138.761,148.921,138.761,146.953,149.289,169.282,160.841,134.256,124.508,163.242,155.9,65.262,62.803,90.46,91.736,120.677,166.858,129.675,169.282,160.841,179.867,120.677,163.288,95.158,100.395,148.921,138.761,169.282,160.841,179.821,160.472,166.254
tadasana,avg,1,20260218_153636.mp4,158.061,154.547,157.965,147.197,157.965,147.197,149.213,150.178,160.204,148.093,134.214,125.948,162.808,155.183,64.981,65.858,90.343,91.844,133.597,154.909,130.35,160.204,148.093,179.869,133.597,175.638,91.92,103.225,157.965,147.197,160.204,148.093,179.821,171.256,179.734
tadasana,avg,1,20260218_153636.mp4,158.666,153.848,160.673,149.894,160.673,149.894,149.385,148.64,160.167,146.641,137.283,125.98,161.771,156.212,65.608,66.894,90.057,92.502,136.065,154.173,131.97,160.167,146.641,179.869,136.065,177.356,92.622,102.68,160.673,149.894,160.167,146.641,179.82,173.283,178.064
tadasana,avg,1,20260222_163900.mp4,105.564,133.376,14.385,72.749,14.385,72.749,142.262,113.452,160.464,151.244,171.74,160.276,130.146,125.079,40.031,36.635,68.462,137.453,116.451,172.367,170.686,160.464,151.244,179.944,116.451,171.358,133.069,112.159,14.385,72.749,160.464,151.244,179.914,158.732,161.46
tadasana,avg,1,20260222_163900.mp4,110.249,139.327,12.105,73.924,12.105,73.924,147.105,126.049,164.161,146.594,172.385,160.871,130.715,127.03,43.094,34.423,70.561,132.302,114.046,166.219,169.386,164.161,146.594,179.952,114.046,167.362,128.049,111.288,12.105,73.924,164.161,146.594,179.914,160.968,155.89
tadasana,avg,1,20260222_163900.mp4,120.499,138.376,8.397,69.937,8.397,69.937,145.225,121.49,159.653,158.023,171.094,175.05,133.334,139.109,45.43,29.83,60.316,137.588,115.341,172.275,172.824,159.653,158.023,179.948,115.341,168.78,124.818,109.0,8.397,69.937,159.653,158.023,179.914,158.941,157.113
tadasana,avg,1,3.mp4,73.107,96.25,135.232,152.744,135.232,152.744,97.904,136.329,165.229,157.062,140.821,119.387,152.878,155.063,41.31,37.876,79.692,88.044,128.662,171.04,130.629,165.229,157.062,179.944,128.662,149.476,91.536,125.56,135.232,152.744,165.229,157.062,179.909,140.166,157.518
tadasana,avg,1,3.mp4,88.677,85.382,148.868,158.559,148.868,158.559,143.593,109.836,171.861,161.619,145.16,128.878,155.152,156.28,38.441,35.75,77.1,91.473,136.731,170.647,137.54,171.861,161.619,179.948,136.731,155.779,97.417,120.96,148.868,158.559,171.861,161.619,179.912,151.04,159.761
tadasana,avg,1,3.mp4,103.484,109.005,156.6,160.171,156.6,160.171,157.393,147.801,173.049,163.681,149.127,136.917,156.268,155.814,36.78,34.996,76.268,92.793,145.451,169.189,143.459,173.049,163.681,179.948,145.451,162.644,101.008,115.046,156.6,160.171,173.049,163.681,179.912,160.636,164.125
tadasana,avg,1,3.mp4,103.567,115.811,156.934,159.195,156.934,159.195,147.612,149.818,172.824,169.598,153.495,141.019,155.026,153.981,38.818,37.105,75.83,93.021,141.649,173.524,147.794,172.824,169.598,179.941,141.649,159.38,108.435,118.199,156.934,159.195,172.824,169.598,179.912,157.463,160.929
tadasana,avg,1,3.mp4,124.135,125.953,162.026,162.87,162.026,162.87,146.701,151.527,171.669,162.171,149.31,137.329,152.642,151.178,42.378,40.482,76.026,91.739,145.527,167.158,143.773,171.669,162.171,179.931,145.527,165.492,106.628,112.22,162.026,162.87,171.669,162.171,179.912,164.486,166.307
tadasana,avg,1,3.mp4,152.665,143.944,164.132,160.342,164.132,160.342,154.519,156.812,171.19,163.179,146.355,136.932,153.32,149.101,42.358,41.462,76.039,91.153,142.687,167.227,142.011,171.19,163.179,179.944,142.687,164.238,99.246,103.869,164.132,160.342,171.19,163.179,179.912,163.426,165.028
tadasana,avg,1,3.mp4,168.594,158.394,169.453,161.697,169.453,161.697,157.023,160.924,170.321,165.107,145.958,138.787,160.288,154.215,32.837,34.811,76.138,91.081,146.21,167.807,142.713,170.321,165.107,179.934,146.21,163.542,100.393,91.026,169.453,161.697,170.321,165.107,179.914,164.227,162.799
tadasana,avg,1,3.mp4,163.578,154.591,146.558,131.959,146.558,131.959,141.52,157.602,173.952,168.317,138.207,126.081,155.807,158.658,35.098,26.046,75.9,90.224,121.04,171.244,132.464,173.952,168.317,179.934,121.04,139.707,102.42,86.778,146.558,131.959,173.952,168.317,179.914,144.293,134.778
tadasana,avg,1,3.mp4,167.531,156.238,153.139,143.979,153.139,143.979,143.517,155.207,172.058,165.583,135.04,125.251,142.309,144.005,54.368,47.125,75.638,89.269,126.345,168.954,130.367,172.058,165.583,179.934,126.345,153.123,98.421,91.578,153.139,143.979,172.058,165.583,179.914,155.397,150.789
tadasana,avg,1,3.mp4,166.892,155.078,148.514,136.789,148.514,136.789,141.724,153.975,177.977,167.419,133.772,124.668,143.061,140.709,53.508,51.579,75.479,88.649,117.255,172.729,129.526,177.977,167.419,179.929,117.255,146.813,93.441,96.424,148.514,136.789,177.977,167.419,179.916,146.856,146.972
tadasana,avg,1,3.mp4,165.566,155.21,149.159,138.135,149.159,138.135,145.274,154.663,175.801,162.022,132.836,119.942,140.721,137.871,56.696,53.968,76.466,88.167,118.544,168.91,126.636,175.801,162.022,179.929,118.544,151.608,93.881,95.966,149.159,138.135,175.801,162.022,179.916,150.624,152.915
tadasana,avg,1,3.mp4,164.774,154.698,151.568,137.477,151.568,137.477,147.184,155.613,171.389,163.674,128.799,119.982,143.85,140.33,51.665,49.608,76.411,87.694,119.93,167.846,124.59,171.389,163.674,179.926,119.93,150.848,97.985,91.921,151.568,137.477,171.389,163.674,179.916,151.601,150.248
tadasana,avg,1,3.mp4,165.578,157.457,149.896,137.77,149.896,137.77,149.829,158.641,171.526,168.7,130.68,129.607,138.353,130.031,58.573,61.645,76.078,87.869,122.083,170.99,130.396,171.526,168.7,179.926,122.083,152.257,97.438,92.263,149.896,137.77,171.526,168.7,179.916,152.923,151.715
tadasana,avg,1,3.mp4,162.924,157.041,150.059,133.962,150.059,133.962,147.371,158.041,174.501,170.488,129.328,128.975,143.038,136.827,54.073,54.241,76.49,87.239,117.257,174.121,129.411,174.501,170.488,179.926,117.257,146.682,100.749,90.414,150.059,133.962,174.501,170.488,179.916,148.736,144.665
tadasana,avg,1,3.mp4,163.682,156.504,151.812,133.813,151.812,133.813,147.65,157.393,172.948,171.12,129.035,128.498,147.078,141.405,48.906,48.303,76.623,87.151,118.98,173.955,129.041,172.948,171.12,179.926,118.98,147.289,99.744,90.985,151.812,133.813,172.948,171.12,179.912,149.824,144.747
tadasana,avg,1,3.mp4,163.48,157.417,159.999,146.388,159.999,146.388,149.597,158.909,173.097,172.354,134.869,137.998,151.147,146.094,43.101,42.519,76.775,88.1,129.352,174.662,136.843,173.097,172.354,179.929,129.352,152.488,95.315,96.243,159.999,146.388,173.097,172.354,179.916,153.549,151.477
tadasana,avg,1,3.mp4,162.993,156.04,162.43,151.342,162.43,151.342,148.216,159.053,179.722,172.451,143.82,139.408,151.328,147.391,42.722,41.158,77.033,89.535,132.707,176.271,141.932,179.722,172.451,179.931,132.707,154.241,93.184,99.076,162.43,151.342,179.722,172.451,179.916,154.091,154.496
tadasana,avg,1,3.mp4,162.354,154.578,162.29,151.859,162.29,151.859,148.38,159.507,179.236,172.53,142.558,138.993,152.886,146.898,41.08,41.958,77.416,89.286,132.677,176.158,141.05,179.236,172.53,179.929,132.677,154.066,93.325,99.423,162.29,151.859,179.236,172.53,179.916,153.527,154.762
tadasana,avg,1,3.mp4,154.331,152.983,158.174,148.296,158.174,148.296,148.082,161.012,177.646,172.617,143.064,138.079,151.518,144.078,43.129,45.191,77.004,89.77,130.151,176.359,140.842,177.646,172.617,179.929,130.151,152.356,95.401,103.009,158.174,148.296,177.646,172.617,179.916,151.089,153.82
tadasana,avg,1,3.mp4,127.571,133.635,145.452,137.266,145.452,137.266,158.333,163.317,172.95,170.454,146.17,142.858,150.021,142.809,44.483,47.336,78.195,88.776,127.434,171.846,144.751,172.95,170.454,179.931,127.434,148.245,113.124,102.032,145.452,137.266,172.95,170.454,179.916,148.841,147.747
tadasana,avg,1,3.mp4,84.249,81.436,124.295,117.785,124.295,117.785,163.678,159.883,159.038,161.054,147.341,140.111,155.873,144.911,38.299,44.012,81.075,85.33,115.631,159.879,143.999,159.038,161.054,179.941,115.631,134.85,141.499,123.842,124.295,117.785,159.038,161.054,179.912,135.711,134.242
tadasana,avg,1,3.mp4,144.009,123.553,101.692,98.404,101.692,98.404,170.571,169.755,158.235,171.421,143.772,135.156,163.581,158.233,27.169,27.128,80.736,85.699,120.278,164.839,139.822,158.235,171.421,179.941,120.278,134.285,114.865,142.964,101.692,98.404,158.235,171.421,179.914,130.289,138.298
tadasana,avg,1,3.mp4,154.765,149.578,89.233,84.633,89.233,84.633,175.32,175.621,159.655,157.835,141.13,99.522,165.85,154.959,24.98,29.853,77.705,86.609,120.621,171.686,122.641,159.655,157.835,179.948,120.621,132.602,102.276,111.125,89.233,84.633,159.655,157.835,179.914,130.804,134.792
tadasana,avg,1,avg.mp4,150.019,153.831,58.72,62.347,58.72,62.347,128.24,127.833,121.477,137.684,176.057,164.096,149.642,168.533,45.949,53.543,115.649,50.426,55.598,129.871,174.056,121.477,137.684,179.929,55.598,128.694,120.133,69.258,58.72,62.347,121.477,137.684,179.916,123.144,134.476
tadasana,avg,1,avg.mp4,146.381,165.306,97.897,105.236,97.897,105.236,126.088,139.755,169.176,162.479,175.547,173.583,146.22,61.596,19.682,106.526,120.667,61.617,80.516,171.515,176.98,169.176,162.479,179.883,80.516,171.849,118.713,34.58,97.897,105.236,169.176,162.479,179.832,167.75,162.04
tadasana,avg,1,avg.mp4,117.232,163.646,61.475,97.159,61.475,97.159,87.982,129.832,107.974,103.471,165.866,169.87,169.068,156.653,90.605,73.233,98.002,78.681,111.667,105.663,172.225,107.974,103.471,179.771,111.667,103.902,74.592,146.058,61.475,97.159,107.974,103.471,179.581,100.882,107.255
tadasana,avg,1,avg.mp4,132.854,122.607,52.674,59.7,52.674,59.7,85.297,118.989,82.021,91.934,164.216,161.592,166.29,146.217,113.761,98.171,83.407,98.419,54.777,85.986,170.395,82.021,91.934,179.815,54.777,87.508,84.745,111.762,52.674,59.7,82.021,91.934,179.236,74.958,102.854
tadasana,avg,1,avg.mp4,103.399,104.286,89.759,67.603,89.759,67.603,102.847,158.91,97.068,143.955,151.131,60.066,168.974,160.418,88.294,25.166,32.541,153.156,49.923,115.831,116.199,97.068,143.955,179.88,49.923,102.117,115.355,71.658,89.759,67.603,97.068,143.955,179.713,86.575,122.271
tadasana,avg,1,poor.mp4,111.537,114.063,81.041,71.067,81.041,71.067,171.79,168.438,159.049,166.301,109.834,109.972,140.17,155.514,52.873,48.466,91.67,82.112,114.227,166.026,109.964,159.049,166.301,179.918,114.227,146.794,125.778,119.286,81.041,71.067,159.049,166.301,179.864,148.808,140.458
tadasana,avg,1,poor.mp4,112.457,122.902,91.299,87.214,91.299,87.214,151.152,140.936,161.631,170.386,112.826,112.071,134.054,151.645,64.237,57.057,91.583,81.403,115.24,167.902,112.531,161.631,170.386,179.916,115.24,149.703,121.502,110.025,91.299,87.214,161.631,170.386,179.87,151.781,144.532
tadasana,avg,1,poor.mp4,111.459,111.354,88.282,80.796,88.282,80.796,150.35,152.86,159.923,160.41,115.254,109.375,142.146,156.129,57.692,47.126,92.422,79.731,84.425,160.783,112.407,159.923,160.41,179.918,84.425,117.935,117.122,114.667,88.282,80.796,159.923,160.41,179.869,119.054,116.584
tadasana,avg,1,poor.mp4,108.883,118.221,125.887,115.592,125.887,115.592,151.829,145.622,173.577,173.492,115.346,105.944,142.814,152.88,55.449,46.166,93.555,78.699,102.878,179.546,110.729,173.577,173.492,179.916,102.878,136.368,117.044,114.074,125.887,115.592,173.577,173.492,179.867,135.324,136.208
tadasana,avg,1,poor.mp4,118.928,145.312,139.936,130.884,139.936,130.884,149.143,140.189,170.821,167.307,113.427,105.175,149.025,154.766,47.045,43.317,94.325,77.262,113.474,169.807,109.466,170.821,167.307,179.909,113.474,144.71,116.622,95.868,139.936,130.884,170.821,167.307,179.867,145.027,142.899
tadasana,avg,1,poor.mp4,129.379,155.042,147.225,137.871,147.225,137.871,146.883,138.288,168.018,162.369,113.521,106.386,151.89,156.241,47.978,45.058,95.343,76.977,118.472,165.467,110.062,168.018,162.369,179.909,118.472,149.391,110.863,92.596,147.225,137.871,168.018,162.369,179.866,148.42,149.069
tadasana,avg,1,poor.mp4,130.013,147.882,147.279,138.978,147.279,138.978,141.683,134.715,178.893,162.248,131.469,116.461,139.292,144.488,74.443,72.491,94.357,77.61,125.462,170.481,124.227,178.893,162.248,179.907,125.462,157.762,110.746,93.549,147.279,138.978,178.893,162.248,179.869,153.52,160.816
tadasana,avg,1,poor.mp4,144.033,152.04,170.266,165.242,170.266,165.242,136.755,138.102,164.416,140.057,138.215,116.939,146.756,146.483,61.363,64.453,93.299,81.124,144.162,152.509,128.352,164.416,140.057,179.903,144.162,175.272,100.936,99.476,170.266,165.242,164.416,140.057,179.873,170.361,172.823
tadasana,avg,1,poor.mp4,158.172,157.802,167.518,168.559,167.518,168.559,144.139,145.437,154.963,131.846,146.501,122.829,148.757,152.647,52.48,50.168,90.443,85.801,159.978,144.373,136.155,154.963,131.846,179.899,159.978,172.564,97.821,98.596,167.518,168.559,154.963,131.846,179.875,175.689,168.549
tadasana,avg,1,poor.mp4,157.019,155.279,162.332,166.0,162.332,166.0,140.438,145.714,160.494,140.577,153.073,132.076,148.622,152.744,53.084,50.379,88.56,88.036,160.819,151.627,144.198,160.494,140.577,179.901,160.819,173.887,99.277,98.823,162.332,166.0,160.494,140.577,179.873,176.661,170.349
tadasana,avg,1,poor.mp4,157.521,157.34,169.443,171.958,169.443,171.958,141.248,145.676,162.754,148.416,149.122,133.631,149.532,154.012,51.055,49.154,88.018,87.775,155.087,156.161,142.451,162.754,148.416,179.901,155.087,177.538,98.508,98.178,169.443,171.958,162.754,148.416,179.876,178.043,174.446
tadasana,avg,1,poor.mp4,159.176,156.843,165.411,167.663,165.411,167.663,143.588,144.556,162.447,142.9,151.698,130.992,148.936,156.191,50.409,45.699,88.403,89.205,157.491,153.718,142.856,162.447,142.9,179.905,157.491,176.848,96.343,99.582,165.411,167.663,162.447,142.9,179.88,179.716,173.257
tadasana,avg,1,taad_avg_01.mp4,116.527,152.834,80.469,142.944,80.469,142.944,170.933,175.226,97.018,116.235,119.228,78.821,112.866,166.379,38.789,17.687,143.754,134.731,115.421,130.818,165.136,97.018,116.235,179.966,115.421,138.147,42.213,91.689,80.469,142.944,97.018,116.235,179.952,119.364,163.915
tadasana,avg,1,taad_avg_01.mp4,146.066,167.089,30.453,7.748,30.453,7.748,161.034,168.477,92.834,124.575,122.399,140.299,157.023,147.976,91.372,95.52,54.752,90.528,154.355,111.064,133.592,92.834,124.575,179.952,154.355,136.066,159.374,40.245,30.453,7.748,92.834,124.575,179.931,128.226,143.184
tadasana,poor,0,20260222_165429.mp4,154.515,153.753,87.016,81.364,87.016,81.364,157.372,167.841,147.27,144.211,149.664,141.815,144.225,137.279,101.477,78.388,89.509,89.281,145.389,146.743,146.086,147.27,144.211,179.916,145.389,164.316,159.724,145.536,87.016,81.364,147.27,144.211,179.867,162.35,164.452
tadasana,poor,0,20260222_165429.mp4,156.771,157.056,97.305,95.565,97.305,95.565,166.352,169.087,148.457,142.442,149.523,142.49,142.992,133.937,98.426,80.145,89.86,89.487,144.817,146.705,146.379,148.457,142.442,179.918,144.817,164.09,167.739,154.227,97.305,95.565,148.457,142.442,179.866,163.319,162.295
tadasana,poor,0,20260222_165429.mp4,153.235,152.398,109.446,105.407,109.446,105.407,174.256,175.133,146.194,143.871,147.658,146.24,142.495,132.116,102.909,77.58,89.724,89.483,147.811,146.555,147.336,146.194,143.871,179.921,147.811,163.135,163.146,157.469,109.446,105.407,146.194,143.871,179.867,161.267,161.73
tadasana,poor,0,20260222_165429.mp4,143.222,145.992,109.871,111.32,109.871,111.32,178.701,174.421,148.803,149.272,152.405,144.101,140.445,131.158,110.144,84.798,90.237,89.0,143.894,150.84,148.628,148.803,149.272,179.921,143.894,166.311,176.418,143.182,109.871,111.32,148.803,149.272,179.867,161.287,167.876
tadasana,poor,0,20260222_165429.mp4,144.243,137.548,122.304,118.672,122.304,118.672,175.874,152.027,149.546,143.602,146.649,140.827,145.679,136.856,103.986,77.635,90.657,88.078,141.961,148.304,144.057,149.546,143.602,179.921,141.961,166.214,155.691,148.857,122.304,118.672,149.546,143.602,179.867,164.26,163.788
tadasana,poor,0,20260222_165429.mp4,145.844,125.512,123.418,116.143,123.418,116.143,152.609,144.436,162.873,156.882,147.106,140.812,149.997,141.379,100.831,76.778,90.532,88.445,123.514,164.414,144.336,162.873,156.882,179.916,123.514,176.496,149.538,142.07,123.418,116.143,162.873,156.882,179.866,167.246,173.16
tadasana,poor,0,VID-20260222-WA0035.mp4,134.87,151.096,94.211,106.854,94.211,106.854,172.702,169.154,126.182,104.537,121.26,98.939,139.246,153.228,69.163,50.059,96.101,86.036,159.408,114.926,109.649,126.182,104.537,179.921,159.408,163.157,147.36,138.653,94.211,106.854,126.182,104.537,179.87,166.321,159.03
tadasana,poor,0,VID-20260222-WA0035.mp4,134.275,153.818,103.103,117.594,103.103,117.594,172.293,170.752,130.108,120.286,125.712,114.213,150.628,157.128,53.625,43.031,90.179,87.547,162.033,125.158,119.911,130.108,120.286,179.923,162.033,167.871,159.641,148.889,103.103,117.594,130.108,120.286,179.875,168.261,166.647
tadasana,poor,0,VID-20260222-WA0035.mp4,152.026,158.121,112.858,109.178,112.858,109.178,170.476,173.861,157.01,150.55,121.445,116.081,136.958,144.348,75.731,63.124,93.158,83.083,121.443,155.551,118.421,157.01,150.55,179.923,121.443,166.226,129.212,137.417,112.858,109.178,157.01,150.55,179.88,163.136,164.797
trikonasana,good,2,1.mp4,62.241,140.219,16.005,102.281,16.005,102.281,162.439,167.211,167.518,137.318,162.327,130.824,133.897,169.679,50.116,33.32,69.949,133.68,160.432,157.06,150.342,167.518,137.318,179.941,160.432,178.287,126.893,127.904,16.005,102.281,167.518,137.318,179.921,175.718,174.286
trikonasana,good,2,1.mp4,97.217,136.288,20.415,91.045,20.415,91.045,137.568,168.189,163.531,77.814,153.511,78.813,137.739,160.311,46.977,33.727,132.623,127.27,155.369,123.756,115.838,163.531,77.814,179.941,155.369,169.539,125.152,122.522,20.415,91.045,163.531,77.814,179.918,171.996,144.885
trikonasana,good,2,1.mp4,70.225,133.822,10.871,87.913,10.871,87.913,154.139,164.715,163.966,75.764,155.049,73.103,151.27,163.089,34.347,27.727,137.203,135.254,152.249,131.288,117.476,163.966,75.764,179.941,152.249,171.987,126.612,123.885,10.871,87.913,163.966,75.764,179.914,164.827,149.113
trikonasana,good,2,1.mp4,91.481,157.823,26.783,63.189,26.783,63.189,151.492,154.333,116.675,103.418,69.793,76.018,159.005,158.102,30.622,31.533,135.819,86.091,114.526,118.856,68.966,116.675,103.418,179.931,114.526,147.859,112.92,121.26,26.783,63.189,116.675,103.418,179.907,144.284,133.055
trikonasana,good,2,1.mp4,66.768,140.898,19.497,75.652,19.497,75.652,174.452,162.468,141.714,120.344,121.54,108.444,148.559,160.538,26.232,26.219,111.964,130.099,124.767,160.383,115.175,141.714,120.344,179.944,124.767,145.225,118.024,124.326,19.497,75.652,141.714,120.344,179.903,131.525,140.502
trikonasana,good,2,1.mp4,85.286,120.477,14.515,75.127,14.515,75.127,170.384,166.667,150.228,90.709,152.799,83.462,157.893,162.845,29.519,31.436,135.49,141.15,130.221,160.987,127.135,150.228,90.709,179.937,130.221,149.042,120.404,124.313,14.515,75.127,150.228,90.709,179.901,139.566,135.347
trikonasana,good,2,1.mp4,77.287,118.896,23.696,70.161,23.696,70.161,163.521,167.022,156.855,69.416,162.194,69.161,150.56,167.754,25.699,31.549,144.925,143.475,148.899,146.837,127.067,156.855,69.416,179.934,148.899,166.918,131.578,112.203,23.696,70.161,156.855,69.416,179.899,155.673,136.525
trikonasana,good,2,1.mp4,86.072,140.814,24.525,75.522,24.525,75.522,167.382,165.954,143.372,83.98,168.967,74.763,145.477,175.672,28.229,37.154,145.527,145.741,137.546,168.082,137.222,143.372,83.98,179.929,137.546,156.07,120.338,122.81,24.525,75.522,143.372,83.98,179.907,140.482,135.343
trikonasana,good,2,1.mp4,99.5,148.587,38.79,88.026,38.79,88.026,173.882,166.899,145.158,77.616,175.478,74.561,139.792,168.951,30.779,47.415,147.128,149.303,144.54,171.476,145.7,145.158,77.616,179.944,144.54,162.184,104.274,128.797,38.79,88.026,145.158,77.616,179.909,143.702,128.022
trikonasana,good,2,1.mp4,94.542,142.016,34.68,88.493,34.68,88.493,173.323,166.193,147.987,64.335,173.753,65.608,144.624,168.61,26.707,48.143,151.611,151.722,148.194,157.985,134.32,147.987,64.335,179.944,148.194,166.569,109.541,126.926,34.68,88.493,147.987,64.335,179.923,145.556,116.157
trikonasana,good,2,1.mp4,95.589,146.535,38.499,88.892,38.499,88.892,170.836,164.125,153.385,66.958,169.869,65.649,141.421,170.407,27.314,45.197,150.591,151.064,151.102,143.553,121.712,153.385,66.958,179.931,151.102,170.063,108.451,124.658,38.499,88.892,153.385,66.958,179.921,151.011,121.113
trikonasana,good,2,1.mp4,95.915,139.668,32.998,89.675,32.998,89.675,159.266,166.893,156.046,84.396,165.708,93.643,146.821,144.195,27.5,48.261,133.366,112.56,155.154,155.721,138.715,156.046,84.396,179.916,155.154,171.786,100.299,109.479,32.998,89.675,156.046,84.396,179.863,154.344,132.075
trikonasana,good,2,1.mp4,109.863,137.639,30.824,73.472,30.824,73.472,155.164,168.985,149.763,83.223,161.504,91.354,136.248,125.88,37.191,62.504,114.749,98.438,144.937,142.134,120.348,149.763,83.223,179.921,144.937,172.071,92.372,100.758,30.824,73.472,149.763,83.223,179.87,147.768,123.145
trikonasana,good,2,1.mp4,126.022,126.312,55.202,65.322,55.202,65.322,156.666,167.788,148.66,93.031,157.606,106.771,138.402,120.211,35.669,60.287,112.584,89.438,148.03,147.12,129.217,148.66,93.031,179.926,148.03,174.848,99.392,102.337,55.202,65.322,148.66,93.031,179.886,149.863,129.47
trikonasana,good,2,1.mp4,120.057,115.185,70.384,61.475,70.384,61.475,165.744,173.496,154.197,116.877,161.972,126.606,158.048,127.87,26.831,44.458,129.9,80.168,152.131,168.315,150.26,154.197,116.877,179.934,152.131,168.901,108.128,99.195,70.384,61.475,154.197,116.877,179.89,155.117,143.347
trikonasana,good,2,1.mp4,116.434,131.379,66.911,74.933,66.911,74.933,166.334,169.635,154.149,119.693,160.227,130.057,154.237,128.184,24.082,46.117,132.531,87.378,151.854,169.185,150.332,154.149,119.693,179.934,151.854,167.51,107.986,84.374,66.911,74.933,154.149,119.693,179.885,155.788,142.055
trikonasana,good,2,1.mp4,106.568,138.809,53.877,88.258,53.877,88.258,165.91,172.476,155.641,109.772,167.021,121.77,152.715,127.391,25.686,51.31,129.73,92.541,152.897,172.064,154.099,155.641,109.772,179.918,152.897,167.441,106.119,88.999,53.877,88.258,155.641,109.772,179.869,153.852,139.347
trikonasana,good,2,1.mp4,97.916,151.008,39.322,100.887,39.322,100.887,161.477,171.554,155.545,98.709,169.574,110.354,152.883,110.497,28.515,70.493,126.477,95.262,155.524,170.222,153.074,155.545,98.709,179.912,155.524,168.59,107.475,94.262,39.322,100.887,155.545,98.709,179.87,153.049,136.795
trikonasana,good,2,1.mp4,90.648,155.192,23.018,100.194,23.018,100.194,159.562,170.227,147.847,88.122,169.128,102.453,148.511,120.156,28.952,62.413,126.223,103.336,149.441,168.875,147.49,147.847,88.122,179.916,149.441,163.855,115.917,108.239,23.018,100.194,147.847,88.122,179.863,143.654,126.53
trikonasana,good,2,1.mp4,91.018,155.478,26.597,105.255,26.597,105.255,162.688,172.302,151.303,88.452,170.557,101.748,150.839,124.744,28.556,57.07,131.927,113.6,152.208,170.139,151.106,151.303,88.452,179.921,152.208,164.608,116.587,112.264,26.597,105.255,151.303,88.452,179.863,147.483,129.02
trikonasana,good,2,1.mp4,92.983,157.821,30.274,109.378,30.274,109.378,163.735,171.026,153.622,93.199,170.931,105.91,148.446,129.895,27.352,52.538,133.694,120.881,154.724,170.154,153.375,153.622,93.199,179.923,154.724,165.679,116.127,116.301,30.274,109.378,153.622,93.199,179.864,149.943,133.487
trikonasana,good,2,1.mp4,81.241,152.302,16.195,104.05,16.195,104.05,156.835,169.537,154.074,86.314,170.95,99.716,145.344,128.514,28.125,54.91,135.541,125.098,154.988,168.475,151.294,154.074,86.314,179.926,154.988,166.698,123.443,120.652,16.195,104.05,154.074,86.314,179.873,150.338,129.639
trikonasana,good,2,1.mp4,146.644,152.011,34.53,114.464,34.53,114.464,82.441,170.102,150.785,105.477,168.915,115.416,144.496,136.958,30.336,47.577,127.242,127.996,151.059,171.592,153.889,150.785,105.477,179.926,151.059,161.981,142.54,150.509,34.53,114.464,150.785,105.477,179.875,145.918,138.765
trikonasana,good,2,1.mp4,92.826,157.187,45.826,121.755,45.826,121.755,141.438,173.902,154.573,141.978,166.3,157.696,148.41,143.287,35.515,43.667,91.248,134.819,151.408,169.7,163.0,154.573,141.978,179.931,151.408,160.947,159.362,169.42,45.826,121.755,154.573,141.978,179.885,149.702,146.554
