asana,label,label_int,filename,left_elbow,right_elbow,left_shoulder,right_shoulder,left_arm_raise,right_arm_raise,left_wrist_bend,right_wrist_bend,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_foot,right_foot,left_hip_abduction,right_hip_abduction,neck_tilt,spine_upper,spine_lower,left_trunk,right_trunk,left_lateral_bend,forward_bend,pelvic_tilt,left_arm_torso,right_arm_torso,left_shoulder_plane,right_shoulder_plane,left_hip_flexion,right_hip_flexion,hip_alignment,left_full_chain,right_full_chain
vrikshasana,good,2,20260221_082347.mp4,163.373,134.095,126.542,103.887,126.542,103.887,167.598,164.879,156.065,56.042,132.932,9.113,161.372,167.11,42.909,55.714,90.245,68.404,150.547,82.4,44.938,156.065,56.042,179.892,150.547,170.604,160.862,153.059,126.542,103.887,156.065,56.042,179.804,169.653,152.423
vrikshasana,good,2,20260221_082347.mp4,163.071,132.674,135.189,113.858,135.189,113.858,154.759,168.026,146.479,66.442,131.783,26.017,162.723,167.81,39.906,59.665,101.654,67.319,156.508,96.937,66.589,146.479,66.442,179.897,156.508,170.29,152.193,133.973,135.189,113.858,146.479,66.442,179.814,177.915,157.335
vrikshasana,good,2,20260221_082347.mp4,151.684,132.475,144.615,119.769,144.615,119.769,157.643,163.468,145.586,70.003,128.087,27.057,169.659,166.745,36.402,54.458,98.806,67.935,153.803,98.678,66.897,145.586,70.003,179.893,153.803,168.092,149.102,125.177,144.615,119.769,145.586,70.003,179.822,175.353,155.919
vrikshasana,good,2,20260221_082347.mp4,133.191,134.33,160.022,138.999,160.022,138.999,162.391,156.886,144.874,64.085,127.928,16.877,173.192,166.533,37.324,54.868,95.384,68.083,156.367,91.714,60.56,144.874,64.085,179.883,156.367,173.24,143.709,105.407,160.022,138.999,144.874,64.085,179.815,175.152,164.026
vrikshasana,good,2,20260221_082347.mp4,120.314,121.934,165.281,140.452,165.281,140.452,159.119,163.795,168.658,59.785,149.163,12.979,174.579,168.044,41.409,58.444,88.731,59.956,154.187,94.241,61.54,168.658,59.785,179.88,154.187,167.195,138.093,102.544,165.281,140.452,168.658,59.785,179.813,169.273,159.579
vrikshasana,good,2,20260221_082347.mp4,112.53,117.571,163.645,149.732,163.645,149.732,124.927,149.336,165.452,68.863,143.805,16.882,177.168,167.789,53.662,72.675,94.763,61.598,154.468,101.452,65.123,165.452,68.863,179.881,154.468,163.309,128.941,93.475,163.645,149.732,165.452,68.863,179.815,167.708,152.569
vrikshasana,good,2,20260221_082347.mp4,104.231,122.241,168.715,161.918,168.715,161.918,150.643,160.358,175.003,69.985,149.355,13.652,176.926,168.426,51.847,60.536,92.954,62.167,147.453,104.356,62.384,175.003,69.985,179.866,147.453,157.394,129.302,90.452,168.715,161.918,175.003,69.985,179.809,159.312,151.441
vrikshasana,good,2,good.mp4,160.08,119.652,48.906,44.855,48.906,44.855,124.877,133.763,75.301,124.27,38.422,131.598,159.083,160.934,82.644,56.738,92.405,141.893,157.189,100.403,68.021,75.301,124.27,179.934,157.189,170.729,89.717,109.539,48.906,44.855,75.301,124.27,179.878,164.307,149.692
vrikshasana,good,2,good.mp4,134.89,126.802,36.482,45.106,36.482,45.106,141.276,132.528,69.82,133.014,28.042,139.057,156.944,150.517,80.236,66.076,89.475,134.599,158.237,99.474,64.172,69.82,133.014,179.931,158.237,165.134,86.37,110.761,36.482,45.106,69.82,133.014,179.876,172.534,152.348
vrikshasana,good,2,good.mp4,127.091,122.814,32.38,47.322,32.38,47.322,144.849,131.193,72.426,132.369,34.264,132.11,156.475,156.441,72.085,53.555,87.219,138.759,157.865,100.58,67.407,72.426,132.369,179.931,157.865,171.755,85.666,115.108,32.38,47.322,72.426,132.369,179.878,168.466,157.717
vrikshasana,good,2,good.mp4,123.907,112.275,31.873,44.321,31.873,44.321,144.961,137.027,72.766,128.93,36.798,127.33,160.349,157.382,60.842,55.866,85.369,141.189,162.219,98.718,68.905,72.766,128.93,179.934,162.219,171.822,83.142,116.674,31.873,44.321,72.766,128.93,179.876,170.612,158.75
vrikshasana,good,2,good.mp4,132.3,131.762,32.266,53.588,32.266,53.588,147.63,151.259,77.394,145.81,35.491,133.684,162.138,156.797,78.1,65.871,84.325,145.692,153.92,109.832,69.255,77.394,145.81,179.931,153.92,178.4,85.136,120.084,32.266,53.588,77.394,145.81,179.876,161.515,169.489
vrikshasana,good,2,good.mp4,140.318,149.305,45.868,58.979,45.868,58.979,151.174,159.325,71.175,155.894,17.598,134.469,163.845,153.69,69.263,70.45,77.897,138.356,148.299,107.088,58.224,71.175,155.894,179.929,148.299,176.312,113.62,126.945,45.868,58.979,71.175,155.894,179.88,167.469,178.84
vrikshasana,good,2,good.mp4,146.231,154.023,92.807,91.467,92.807,91.467,162.129,166.059,60.041,129.752,16.315,117.298,161.016,158.39,58.84,54.641,78.391,126.797,152.802,86.909,50.441,60.041,129.752,179.929,152.802,173.042,160.216,144.134,92.807,91.467,60.041,129.752,179.875,168.027,167.821
vrikshasana,good,2,good.mp4,147.069,161.832,109.801,119.424,109.801,119.424,166.614,176.235,64.464,101.074,24.52,86.693,162.605,160.377,53.437,49.388,85.573,130.196,153.747,82.22,47.24,64.464,101.074,179.929,153.747,175.709,167.079,157.758,109.801,119.424,64.464,101.074,179.88,159.626,159.347
vrikshasana,good,2,good.mp4,146.177,169.349,121.631,142.461,121.631,142.461,165.151,175.291,72.805,103.974,34.451,95.333,159.44,161.065,54.755,48.91,84.283,137.643,158.98,87.794,56.575,72.805,103.974,179.926,158.98,176.748,146.184,138.429,121.631,142.461,72.805,103.974,179.875,161.845,158.35
vrikshasana,good,2,good.mp4,156.868,163.675,135.621,148.94,135.621,148.94,154.087,167.477,73.517,109.263,36.833,104.186,161.113,161.53,53.148,47.412,82.516,136.623,163.756,89.232,62.033,73.517,109.263,179.923,163.756,175.195,129.223,130.53,135.621,148.94,73.517,109.263,179.87,166.62,159.655
vrikshasana,good,2,good.mp4,149.239,155.081,146.329,162.512,146.329,162.512,163.426,173.026,76.712,124.464,35.7,115.811,162.376,157.765,57.765,56.382,80.139,135.169,157.441,97.346,64.427,76.712,124.464,179.918,157.441,179.152,119.917,113.992,146.329,162.512,76.712,124.464,179.873,162.936,164.759
vrikshasana,good,2,good.mp4,88.802,149.027,166.111,165.981,166.111,165.981,129.816,91.902,85.915,145.068,43.482,121.002,162.944,163.712,58.177,52.25,75.406,140.776,150.206,111.753,73.548,85.915,145.068,179.916,150.206,163.37,100.766,110.001,166.111,165.981,85.915,145.068,179.875,149.559,174.795
vrikshasana,good,2,good.mp4,122.726,133.582,162.794,173.164,162.794,173.164,162.494,169.165,90.234,155.889,54.417,137.42,167.565,167.494,54.683,47.653,69.416,146.305,155.713,118.969,88.319,90.234,155.889,179.918,155.713,163.808,104.517,106.439,162.794,173.164,90.234,155.889,179.881,153.045,173.136
vrikshasana,good,2,good.mp4,114.158,131.848,164.754,170.527,164.754,170.527,150.322,172.61,91.827,151.458,51.316,132.097,166.881,164.989,58.647,50.103,71.327,144.319,152.157,118.194,83.94,91.827,151.458,179.912,152.157,162.716,94.888,113.056,164.754,170.527,91.827,151.458,179.878,148.664,174.626
vrikshasana,good,2,good.mp4,123.51,130.306,164.484,172.682,164.484,172.682,163.482,173.137,94.005,162.26,50.582,135.85,166.133,163.735,58.627,48.535,72.37,143.98,148.632,123.412,86.227,94.005,162.26,179.912,148.632,158.275,101.233,108.619,164.484,172.682,94.005,162.26,179.878,146.801,167.143
vrikshasana,good,2,good.mp4,130.288,126.992,161.567,176.401,161.567,176.401,164.849,162.222,97.694,162.143,54.482,141.409,166.558,164.182,59.716,47.262,74.809,144.422,152.097,126.674,90.555,97.694,162.143,179.909,152.097,161.956,95.821,110.711,161.567,176.401,97.694,162.143,179.88,150.181,171.791
vrikshasana,good,2,good.mp4,131.94,132.909,164.486,174.969,164.486,174.969,161.754,175.727,98.427,157.646,57.074,136.341,166.817,164.228,58.601,46.053,75.369,145.8,152.074,125.456,89.564,98.427,157.646,179.912,152.074,160.685,90.414,113.251,164.486,174.969,98.427,157.646,179.883,148.116,172.851
vrikshasana,good,2,good.mp4,126.116,128.309,158.023,173.084,158.023,173.084,156.703,160.244,98.326,163.848,57.204,134.135,167.066,164.319,59.174,44.361,73.652,143.844,143.63,127.642,88.624,98.326,163.848,179.918,143.63,152.41,95.786,112.69,158.023,173.084,98.326,163.848,179.881,140.341,164.588
vrikshasana,good,2,good.mp4,122.916,128.862,154.453,172.94,154.453,172.94,154.944,156.303,102.19,166.261,60.019,134.155,166.207,166.008,56.827,44.231,72.677,144.477,140.468,131.172,90.831,102.19,166.261,179.916,140.468,149.551,98.622,114.289,154.453,172.94,102.19,166.261,179.885,136.958,162.167
vrikshasana,good,2,good.mp4,121.956,130.771,151.06,172.801,151.06,172.801,155.669,156.495,100.369,166.142,57.777,131.563,168.045,166.218,54.573,42.566,71.925,143.402,140.513,129.601,89.18,100.369,166.142,179.912,140.513,150.671,100.875,110.855,151.06,172.801,100.369,166.142,179.881,140.516,160.197
vrikshasana,good,2,good.mp4,123.56,132.172,147.306,179.146,147.306,179.146,149.603,155.561,100.419,165.034,62.4,133.822,168.248,167.781,57.075,40.735,71.206,147.521,145.029,129.745,93.751,100.419,165.034,179.912,145.029,154.618,103.639,102.748,147.306,179.146,100.419,165.034,179.881,146.255,162.335
vrikshasana,good,2,good.mp4,126.035,131.281,149.808,178.252,149.808,178.252,152.033,155.428,98.153,162.627,59.068,134.726,166.546,167.977,59.392,41.584,70.098,145.889,147.027,127.015,91.371,98.153,162.627,179.909,147.027,156.87,102.391,103.845,149.808,178.252,98.153,162.627,179.885,147.133,165.696
vrikshasana,good,2,good.mp4,128.769,131.617,151.615,177.125,151.615,177.125,154.64,157.549,91.722,162.283,52.031,136.372,164.704,165.382,65.472,54.775,70.175,140.406,149.371,122.281,85.75,91.722,162.283,179.909,149.371,157.835,101.408,103.593,151.615,177.125,91.722,162.283,179.88,147.113,167.852
vrikshasana,good,2,good.mp4,130.686,129.284,158.053,174.189,158.053,174.189,159.622,160.57,89.06,160.85,47.076,132.698,165.075,166.209,61.232,54.891,70.858,135.558,146.792,119.266,80.258,89.06,160.85,179.912,146.792,155.86,98.345,107.178,158.053,174.189,89.06,160.85,179.885,144.606,166.489
vrikshasana,good,2,good.mp4,132.95,130.064,158.385,174.323,158.385,174.323,160.493,161.716,86.731,158.809,44.959,132.0,166.104,165.764,61.922,47.764,71.207,132.801,147.609,116.331,77.586,86.731,158.809,179.912,147.609,156.205,97.513,108.738,158.385,174.323,86.731,158.809,179.885,144.405,167.747
vrikshasana,good,2,good.mp4,134.015,130.41,163.327,167.219,163.327,167.219,164.904,161.942,90.066,162.679,43.341,129.382,165.497,166.223,60.511,47.495,71.848,130.716,140.469,119.784,75.663,90.066,162.679,179.912,140.469,150.125,95.139,112.695,163.327,167.219,90.066,162.679,179.886,137.659,162.225
vrikshasana,good,2,good.mp4,135.849,129.498,168.394,163.765,168.394,163.765,170.647,167.211,87.121,160.679,39.82,130.264,165.489,166.652,57.103,48.89,70.978,128.287,142.825,116.718,73.641,87.121,160.679,179.907,142.825,154.237,93.025,110.983,168.394,163.765,87.121,160.679,179.886,141.761,165.112
vrikshasana,good,2,good.mp4,136.847,130.599,169.416,169.132,169.416,169.132,166.611,163.972,83.448,159.012,37.206,131.647,165.139,167.277,54.054,47.976,70.577,126.095,146.033,113.599,72.422,83.448,159.012,179.916,146.033,158.09,92.728,109.765,169.416,169.132,83.448,159.012,179.888,145.77,168.103
vrikshasana,good,2,temp_VID20260218162118.mp4,36.966,167.554,67.984,130.34,67.984,130.34,157.035,176.512,134.956,140.05,172.916,175.571,149.767,173.891,15.855,30.484,90.226,91.912,144.323,143.575,174.334,134.956,140.05,179.98,144.323,145.757,123.621,77.919,67.984,130.34,134.956,140.05,179.952,138.86,140.27
vrikshasana,good,2,temp_VID20260218162118.mp4,98.573,108.108,8.458,10.694,8.458,10.694,162.153,165.179,143.899,150.727,110.453,118.853,152.234,150.888,67.371,69.637,82.43,101.033,126.258,147.462,114.554,143.899,150.727,179.798,126.258,172.437,76.057,103.314,8.458,10.694,143.899,150.727,179.699,172.085,171.189
vrikshasana,good,2,temp_VID20260218162118.mp4,106.557,99.978,13.078,9.627,13.078,9.627,164.032,170.325,159.534,167.964,123.514,128.638,150.938,149.78,65.791,69.479,88.833,91.187,122.268,164.092,125.911,159.534,167.964,179.852,122.268,162.005,79.889,107.334,13.078,9.627,159.534,167.964,179.756,163.391,159.739
vrikshasana,good,2,temp_VID20260218162118.mp4,162.968,142.446,82.5,42.713,82.5,42.713,174.96,177.536,155.651,172.256,109.061,111.663,152.15,159.696,64.108,54.053,81.22,103.706,105.933,168.363,110.436,155.651,172.256,179.905,105.933,146.618,156.943,52.889,82.5,42.713,155.651,172.256,179.83,157.472,134.818
vrikshasana,good,2,temp_VID20260218162118.mp4,167.063,151.961,96.718,84.839,96.718,84.839,170.54,173.672,151.874,104.362,95.108,27.392,157.514,170.24,56.917,28.592,29.862,119.499,102.175,116.867,47.811,151.874,104.362,179.857,102.175,157.209,159.006,62.37,96.718,84.839,151.874,104.362,179.817,151.123,167.474
vrikshasana,good,2,temp_VID20260218162118.mp4,168.566,152.783,162.392,153.519,162.392,153.519,154.212,172.351,114.046,56.05,97.553,18.516,163.525,165.325,54.404,23.952,40.716,123.22,140.214,70.972,41.714,114.046,56.05,179.825,140.214,156.19,141.437,77.996,162.392,153.519,114.046,56.05,179.749,166.799,127.652
vrikshasana,good,2,temp_VID20260218162118.mp4,171.648,158.087,175.277,164.614,175.277,164.614,151.399,166.102,102.327,44.694,101.68,15.315,157.121,159.031,65.178,21.455,50.472,123.406,150.054,58.379,40.882,102.327,44.694,179.828,150.054,128.934,138.044,65.425,175.277,164.614,102.327,44.694,179.692,150.365,78.739
vrikshasana,good,2,temp_VID20260218162118.mp4,165.431,159.096,172.786,157.814,172.786,157.814,163.633,169.072,97.221,40.789,101.902,15.785,169.741,160.92,52.103,22.165,52.12,120.862,155.899,56.535,43.435,97.221,40.789,179.821,155.899,139.003,135.55,64.889,172.786,157.814,97.221,40.789,179.684,146.081,114.424
vrikshasana,good,2,temp_VID20260218162118.mp4,166.055,159.009,176.244,171.635,176.244,171.635,145.879,169.257,115.826,55.682,107.982,14.597,169.648,164.081,51.73,24.359,53.206,112.395,144.22,70.777,43.521,115.826,55.682,179.824,144.22,158.443,129.755,63.305,176.244,171.635,115.826,55.682,179.685,162.703,136.722
vrikshasana,good,2,temp_VID20260218162118.mp4,163.142,144.172,166.241,169.83,166.241,169.83,156.742,116.56,115.948,64.205,114.688,15.956,161.144,153.957,69.959,32.211,55.617,112.339,140.462,77.976,47.547,115.948,64.205,179.836,140.462,158.037,117.768,68.417,166.241,169.83,115.948,64.205,179.68,154.531,160.8
vrikshasana,good,2,temp_VID20260218162118.mp4,150.512,162.842,168.588,159.201,168.588,159.201,150.14,177.528,134.682,85.781,118.022,18.062,159.943,166.633,70.314,36.634,55.488,110.126,123.607,99.666,51.836,134.682,85.781,179.836,123.607,175.568,126.43,56.795,168.588,159.201,134.682,85.781,179.691,171.876,152.41
vrikshasana,good,2,temp_VID20260218162118.mp4,156.662,163.838,158.267,149.987,158.267,149.987,160.299,176.233,141.724,93.426,118.547,17.014,162.637,165.615,69.398,33.87,53.768,111.54,115.426,107.036,50.745,141.724,93.426,179.829,115.426,169.278,126.84,56.514,158.267,149.987,141.724,93.426,179.701,177.998,144.97
vrikshasana,good,2,temp_VID20260218162118.mp4,159.035,160.976,161.433,153.489,161.433,153.489,156.963,173.094,139.309,92.916,118.956,16.892,162.389,165.112,71.368,34.991,48.562,112.913,115.487,106.072,50.099,139.309,92.916,179.84,115.487,169.113,125.032,58.032,161.433,153.489,139.309,92.916,179.73,174.818,139.867
vrikshasana,good,2,VID-20260218-WA0008.mp4,111.309,135.075,31.77,48.158,31.77,48.158,150.235,155.193,130.515,138.149,116.009,121.499,136.811,162.526,84.751,71.552,85.172,83.978,142.51,134.18,118.593,130.515,138.149,179.923,142.51,169.187,111.651,109.772,31.77,48.158,130.515,138.149,179.888,165.122,169.799
vrikshasana,good,2,VID-20260218-WA0008.mp4,111.027,133.515,34.291,49.417,34.291,49.417,151.534,158.283,133.726,139.827,119.266,124.118,143.626,163.999,78.272,66.143,84.687,85.098,144.561,136.745,121.476,133.726,139.827,179.929,144.561,171.364,111.702,106.139,34.291,49.417,133.726,139.827,179.888,167.476,170.637
vrikshasana,good,2,VID-20260218-WA0008.mp4,109.401,135.508,32.68,46.891,32.68,46.891,152.599,155.615,134.562,133.059,124.075,128.817,115.068,166.488,110.168,86.929,84.717,88.236,145.612,133.895,125.745,134.562,133.059,179.931,145.612,164.454,111.755,101.151,32.68,46.891,134.562,133.059,179.888,165.897,159.413
vrikshasana,good,2,VID-20260218-WA0008.mp4,109.389,137.15,28.279,43.134,28.279,43.134,151.284,154.021,83.887,129.268,61.509,118.287,138.91,161.525,53.647,75.053,90.511,90.914,146.276,105.356,84.825,83.887,129.268,179.934,146.276,156.528,108.569,96.817,28.279,43.134,83.887,129.268,179.883,149.385,159.707
vrikshasana,good,2,VID-20260218-WA0008.mp4,114.679,143.123,24.909,45.699,24.909,45.699,148.861,148.425,148.143,130.196,131.288,118.719,136.152,160.235,71.436,88.132,86.612,94.834,147.81,138.232,122.867,148.143,130.196,179.931,147.81,171.373,104.082,97.427,24.909,45.699,148.143,130.196,179.878,174.351,160.935
vrikshasana,good,2,VID-20260218-WA0008.mp4,122.119,133.37,29.176,49.078,29.176,49.078,140.424,145.759,134.27,113.027,158.772,116.405,126.618,161.658,130.306,84.772,82.845,84.662,158.673,121.635,135.342,134.27,113.027,179.931,158.673,145.547,100.611,100.685,29.176,49.078,134.27,113.027,179.86,144.996,147.317
vrikshasana,good,2,VID-20260218-WA0008.mp4,134.861,139.766,36.437,54.862,36.437,54.862,131.111,143.946,139.924,112.277,172.68,116.402,134.851,151.35,126.465,70.923,77.175,80.596,164.176,124.7,142.165,139.924,112.277,179.931,164.176,145.267,101.342,103.329,36.437,54.862,139.924,112.277,179.855,143.546,148.111
vrikshasana,good,2,VID-20260218-WA0008.mp4,127.001,128.439,38.222,59.433,38.222,59.433,136.132,157.624,140.523,106.154,174.027,110.236,136.39,144.31,123.684,64.188,71.718,75.471,163.195,121.932,140.233,140.523,106.154,179.931,163.195,143.76,100.366,102.681,38.222,59.433,140.523,106.154,179.862,141.987,146.468
vrikshasana,avg,1,1.mp4,100.459,132.271,32.345,43.485,32.345,43.485,150.226,161.527,168.176,167.883,136.899,123.818,135.418,136.75,56.396,58.578,79.966,90.887,125.61,176.366,130.282,168.176,167.883,179.931,125.61,150.458,110.131,105.921,32.345,43.485,168.176,167.883,179.878,145.995,153.235
vrikshasana,avg,1,1.mp4,101.089,132.603,31.858,42.984,31.858,42.984,149.692,160.978,167.723,168.116,137.057,122.934,138.623,136.816,55.03,57.984,79.56,90.381,125.533,175.783,129.911,167.723,168.116,179.929,125.533,150.126,109.166,105.827,31.858,42.984,167.723,168.116,179.88,145.517,153.574
vrikshasana,avg,1,1.mp4,98.939,130.984,30.661,46.819,30.661,46.819,156.352,164.832,166.347,169.351,134.696,120.598,143.09,140.393,49.37,52.447,80.795,89.175,123.817,174.096,127.603,166.347,169.351,179.923,123.817,147.409,106.986,108.557,30.661,46.819,166.347,169.351,179.876,143.226,150.784
vrikshasana,avg,1,1.mp4,120.724,134.922,49.389,58.089,49.389,58.089,153.51,167.722,165.091,98.195,140.058,52.241,133.311,150.595,59.608,47.856,96.97,86.864,132.861,122.964,82.55,165.091,98.195,179.929,132.861,171.354,114.171,114.588,49.389,58.089,165.091,98.195,179.875,157.857,167.355
vrikshasana,avg,1,1.mp4,138.998,123.843,98.202,74.809,98.202,74.809,169.13,169.85,129.195,50.185,118.766,17.921,142.282,155.929,53.272,40.14,94.76,90.842,150.904,63.311,37.865,129.195,50.185,179.923,150.904,155.025,147.19,136.597,98.202,74.809,129.195,50.185,179.869,167.065,113.202
vrikshasana,avg,1,1.mp4,164.92,144.029,133.021,109.103,133.021,109.103,168.72,171.916,100.041,29.78,96.108,11.729,154.922,158.354,35.939,45.025,87.602,99.475,162.582,42.12,26.04,100.041,29.78,179.929,162.582,135.126,160.621,145.09,133.021,109.103,100.041,29.78,179.87,159.631,64.493
vrikshasana,avg,1,1.mp4,176.097,155.57,152.763,132.958,152.763,132.958,163.093,177.302,106.902,38.105,99.668,12.662,149.771,160.954,42.154,44.912,86.668,98.795,157.306,51.412,29.23,106.902,38.105,179.926,157.306,141.935,143.259,124.765,152.763,132.958,106.902,38.105,179.866,160.789,81.965
vrikshasana,avg,1,1.mp4,174.389,118.352,160.897,109.134,160.897,109.134,162.821,174.369,120.877,40.734,110.894,13.428,140.912,162.715,56.39,46.692,88.748,94.464,153.103,59.11,33.02,120.877,40.734,179.918,153.103,142.321,111.527,141.759,160.897,109.134,120.877,40.734,179.867,162.367,93.146
vrikshasana,avg,1,1.mp4,141.455,170.233,157.279,136.836,157.279,136.836,165.698,179.312,136.107,76.022,124.326,15.76,134.707,146.459,68.711,81.703,93.962,91.309,133.003,87.77,42.0,136.107,76.022,179.918,133.003,163.623,136.165,73.836,157.279,136.836,136.107,76.022,179.867,166.06,147.201
vrikshasana,avg,1,1.mp4,145.945,139.484,156.011,135.394,156.011,135.394,94.106,158.2,140.427,79.338,122.319,15.167,134.423,150.663,64.01,77.132,94.641,90.302,129.912,89.177,40.565,140.427,79.338,179.921,129.912,171.92,118.813,63.75,156.011,135.394,140.427,79.338,179.873,172.748,158.718
vrikshasana,avg,1,1.mp4,128.239,137.595,157.6,145.578,157.6,145.578,177.896,147.754,147.891,76.601,130.309,14.349,136.966,159.701,61.393,66.398,98.323,89.327,129.626,88.282,40.363,147.891,76.601,179.914,129.626,173.01,107.829,66.913,157.6,145.578,147.891,76.601,179.87,173.832,158.87
vrikshasana,avg,1,1.mp4,118.819,136.619,155.853,144.111,155.853,144.111,164.094,151.765,148.829,77.698,129.197,13.567,137.95,162.337,60.018,59.768,99.812,90.233,128.07,88.056,38.358,148.829,77.698,179.916,128.07,173.457,110.052,66.657,155.853,144.111,148.829,77.698,179.87,173.778,160.091
vrikshasana,avg,1,1.mp4,110.378,135.511,154.142,143.592,154.142,143.592,126.716,141.861,153.189,76.755,137.684,14.241,139.846,160.598,60.237,62.915,105.567,90.833,129.511,88.962,41.04,153.189,76.755,179.916,129.511,173.45,108.708,67.446,154.142,143.592,153.189,76.755,179.87,173.844,162.696
vrikshasana,avg,1,1.mp4,106.823,134.945,159.78,152.788,159.78,152.788,127.291,140.243,148.418,69.651,136.105,13.777,139.818,163.779,59.84,61.812,105.494,91.179,135.281,81.071,38.64,148.418,69.651,179.916,135.281,170.554,107.298,67.86,159.78,152.788,148.418,69.651,179.867,173.652,149.902
vrikshasana,avg,1,1.mp4,121.94,140.588,160.852,151.891,160.852,151.891,165.486,141.854,150.592,70.8,138.582,14.301,139.779,163.077,60.498,59.998,107.303,92.363,135.789,82.746,40.48,150.592,70.8,179.912,135.789,171.671,108.011,69.28,160.852,151.891,150.592,70.8,179.867,174.584,153.149
vrikshasana,avg,1,1.mp4,128.166,141.598,162.105,155.311,162.105,155.311,166.054,151.781,154.086,67.114,141.247,14.317,140.334,160.914,57.523,66.057,107.996,97.199,138.924,80.96,40.912,154.086,67.114,179.907,138.924,172.346,108.022,72.657,162.105,155.311,154.086,67.114,179.866,175.16,152.452
vrikshasana,avg,1,1.mp4,133.643,134.118,143.523,131.002,143.523,131.002,160.112,134.426,152.565,88.588,138.995,34.959,126.429,157.277,82.518,42.474,100.152,97.077,126.726,106.243,65.021,152.565,88.588,179.909,126.726,173.874,115.82,92.433,143.523,131.002,152.565,88.588,179.881,169.937,162.081
vrikshasana,avg,1,1.mp4,156.738,131.078,116.931,113.507,116.931,113.507,148.013,138.465,143.441,156.771,160.626,148.197,128.712,131.566,67.308,66.585,105.139,89.462,115.816,156.912,155.722,143.441,156.771,179.923,115.816,142.844,132.434,131.645,116.931,113.507,143.441,156.771,179.883,133.439,148.449
vrikshasana,avg,1,1.mp4,150.72,156.302,74.086,76.169,74.086,76.169,163.472,164.636,144.786,168.367,161.446,132.201,128.904,134.482,68.216,58.539,91.13,83.6,113.214,158.212,148.417,144.786,168.367,179.934,113.214,139.39,145.814,93.269,74.086,76.169,144.786,168.367,179.893,135.642,139.277
vrikshasana,avg,1,1.mp4,128.404,150.788,36.677,50.218,36.677,50.218,146.886,157.887,146.798,166.61,159.439,120.75,127.556,138.045,70.071,54.209,82.272,87.765,123.777,167.801,142.42,146.798,166.61,179.931,123.777,148.373,111.955,98.657,36.677,50.218,146.798,166.61,179.888,138.641,152.013
vrikshasana,avg,1,2 (1).mp4,149.021,113.301,23.415,62.337,23.415,62.337,71.916,155.588,90.297,59.034,142.742,35.009,159.581,151.394,104.536,72.642,143.334,82.276,160.097,72.889,82.13,90.297,59.034,179.918,160.097,110.224,109.517,95.249,23.415,62.337,90.297,59.034,179.848,107.322,123.687
vrikshasana,avg,1,2 (1).mp4,123.38,108.617,49.409,58.886,49.409,58.886,122.726,161.963,70.421,60.117,116.495,35.488,152.35,157.295,92.636,67.757,135.292,97.616,157.046,63.934,54.739,70.421,60.117,179.918,157.046,127.999,124.494,92.355,49.409,58.886,70.421,60.117,179.853,95.413,166.811
vrikshasana,avg,1,2 (1).mp4,138.439,102.945,77.883,48.584,77.883,48.584,145.152,159.111,82.345,43.255,102.913,20.699,150.102,163.084,70.675,38.596,109.922,93.303,157.954,58.918,48.056,82.345,43.255,179.918,157.954,140.543,141.427,95.002,77.883,48.584,82.345,43.255,179.855,121.829,169.776
vrikshasana,avg,1,2 (1).mp4,138.508,89.353,81.997,38.41,81.997,38.41,148.93,166.78,94.675,49.569,102.734,25.672,146.417,160.989,60.358,51.27,105.768,92.746,157.255,67.551,52.57,94.675,49.569,179.923,157.255,155.902,138.516,103.027,81.997,38.41,94.675,49.569,179.87,141.73,169.588
vrikshasana,avg,1,2 (1).mp4,119.394,76.518,66.856,32.46,66.856,32.46,149.076,165.986,86.757,50.273,93.642,21.459,142.873,161.167,62.762,53.156,102.552,96.769,160.756,64.509,48.545,86.757,50.273,179.923,160.756,155.456,124.879,103.044,66.856,32.46,86.757,50.273,179.873,142.968,176.575
vrikshasana,avg,1,2 (1).mp4,119.608,98.651,48.624,47.338,48.624,47.338,130.699,162.921,122.336,62.665,131.025,32.779,145.268,163.495,62.344,59.629,114.744,78.055,159.002,87.363,66.353,122.336,62.665,179.916,159.002,166.322,110.988,98.986,48.624,47.338,122.336,62.665,179.863,151.93,170.564
vrikshasana,avg,1,2 (1).mp4,118.456,97.837,46.94,35.861,46.94,35.861,136.442,157.881,134.006,65.194,139.685,31.766,149.369,166.74,66.116,64.253,128.324,73.224,155.323,93.036,67.303,134.006,65.194,179.918,155.323,168.274,122.831,94.831,46.94,35.861,134.006,65.194,179.856,157.082,168.85
vrikshasana,avg,1,2 (1).mp4,120.173,101.84,45.031,33.232,45.031,33.232,137.372,155.34,129.484,65.786,129.764,28.252,151.405,164.954,60.759,61.014,126.473,75.939,153.112,92.379,63.221,129.484,65.786,179.914,153.112,170.084,115.356,100.538,45.031,33.232,129.484,65.786,179.856,158.797,168.67
vrikshasana,avg,1,2 (1).mp4,123.709,111.088,49.134,40.707,49.134,40.707,140.488,150.689,124.62,48.435,132.044,15.255,151.586,166.13,70.873,50.524,106.931,75.605,154.732,70.724,45.266,124.62,48.435,179.914,154.732,140.318,115.997,115.572,49.134,40.707,124.62,48.435,179.857,152.335,106.958
