asana,label,label_int,filename,left_elbow,right_elbow,left_shoulder,right_shoulder,left_arm_raise,right_arm_raise,left_wrist_bend,right_wrist_bend,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_foot,right_foot,left_hip_abduction,right_hip_abduction,neck_tilt,spine_upper,spine_lower,left_trunk,right_trunk,left_lateral_bend,forward_bend,pelvic_tilt,left_arm_torso,right_arm_torso,left_shoulder_plane,right_shoulder_plane,left_hip_flexion,right_hip_flexion,hip_alignment,left_full_chain,right_full_chain
tadasana,good,2,20260218_153545.mp4,159.282,144.113,148.321,144.419,148.321,144.419,146.87,159.539,173.428,165.965,134.934,131.157,144.279,143.297,61.168,66.261,91.953,92.542,120.646,173.621,133.62,173.428,165.965,179.892,120.646,158.387,90.412,107.322,148.321,144.419,173.428,165.965,179.851,154.922,161.621
tadasana,good,2,20260218_153545.mp4,159.141,146.023,148.76,141.998,148.76,141.998,146.473,158.37,173.679,168.321,133.218,131.253,147.176,142.737,57.588,64.343,91.683,92.614,116.11,176.424,132.683,173.679,168.321,179.892,116.11,154.712,90.333,108.716,148.76,141.998,173.679,168.321,179.852,150.705,158.508
tadasana,good,2,20260218_153545.mp4,159.417,147.988,147.292,138.326,147.292,138.326,146.474,158.75,173.051,171.141,129.645,129.239,146.754,144.139,52.228,59.995,90.887,92.837,111.697,178.67,129.746,173.051,171.141,179.892,111.697,148.227,90.443,109.2,147.292,138.326,173.051,171.141,179.853,145.304,150.995
tadasana,good,2,20260218_153545.mp4,159.192,148.561,149.7,138.862,149.7,138.862,146.046,161.961,174.35,170.129,130.048,128.905,142.514,142.429,57.615,63.37,91.491,92.191,114.357,177.113,129.807,174.35,170.129,179.89,114.357,151.265,91.062,107.917,149.7,138.862,174.35,170.129,179.853,149.627,152.75
tadasana,good,2,3 (1).mp4,87.023,134.129,29.575,57.986,29.575,57.986,162.08,162.582,144.31,151.992,148.864,118.349,121.488,154.226,60.719,42.962,93.445,125.828,118.893,175.141,135.675,144.31,151.992,179.952,118.893,146.615,122.532,118.681,29.575,57.986,144.31,151.992,179.937,131.006,153.117
tadasana,good,2,3 (1).mp4,109.024,128.917,27.114,43.472,27.114,43.472,152.38,152.706,161.79,142.025,154.428,107.445,122.383,66.257,65.346,133.736,107.221,111.783,127.029,169.623,132.269,161.79,142.025,179.937,127.029,159.768,113.784,114.278,27.114,43.472,161.79,142.025,179.918,153.158,153.034
tadasana,good,2,3 (1).mp4,113.908,132.93,35.277,36.964,35.277,36.964,152.613,156.042,155.981,147.904,151.643,98.769,128.762,138.654,58.973,84.804,104.459,97.744,119.534,175.299,125.855,155.981,147.904,179.934,119.534,150.863,110.138,116.922,35.277,36.964,155.981,147.904,179.905,143.452,153.168
tadasana,good,2,3 (1).mp4,118.171,141.078,38.082,47.807,38.082,47.807,147.106,162.342,160.39,157.208,146.435,108.205,127.333,135.157,56.096,56.117,87.748,84.535,124.54,172.301,127.965,160.39,157.208,179.941,124.54,151.947,106.267,115.466,38.082,47.807,160.39,157.208,179.893,145.36,157.981
tadasana,good,2,3 (1).mp4,111.798,136.469,35.516,41.849,35.516,41.849,154.216,159.038,155.978,169.633,147.368,114.038,131.293,147.035,51.183,50.774,85.355,81.908,120.48,172.132,131.508,155.978,169.633,179.944,120.48,142.526,103.977,116.273,35.516,41.849,155.978,169.633,179.899,138.275,146.776
tadasana,good,2,3 (1).mp4,109.843,136.136,33.976,43.538,33.976,43.538,154.027,160.056,154.993,167.831,150.057,115.928,132.012,148.438,52.572,52.874,84.718,83.56,122.76,172.503,134.06,154.993,167.831,179.937,122.76,144.435,106.43,115.42,33.976,43.538,154.993,167.831,179.897,139.052,149.815
tadasana,good,2,3 (1).mp4,109.876,137.269,33.15,44.44,33.15,44.44,151.093,159.797,158.043,166.135,148.442,118.436,135.168,150.963,64.073,56.35,83.521,82.129,124.111,173.359,134.125,158.043,166.135,179.948,124.111,148.446,103.938,115.897,33.15,44.44,158.043,166.135,179.895,141.777,155.69
tadasana,good,2,3 (1).mp4,113.559,136.211,33.7,46.242,33.7,46.242,147.935,159.643,159.059,166.511,151.82,120.185,132.517,148.455,65.56,56.644,84.844,80.224,124.928,174.53,136.935,159.059,166.511,179.948,124.928,150.139,104.875,116.842,33.7,46.242,159.059,166.511,179.897,144.175,156.289
tadasana,good,2,3 (1).mp4,106.574,136.872,34.269,47.676,34.269,47.676,153.679,160.983,165.058,168.044,140.775,118.19,150.799,147.088,46.216,53.092,87.875,80.412,120.416,176.815,129.619,165.058,168.044,179.944,120.416,147.161,104.102,115.41,34.269,47.676,165.058,168.044,179.899,143.724,149.895
tadasana,good,2,3 (1).mp4,104.827,135.324,36.396,42.052,36.396,42.052,153.554,161.842,166.371,169.205,133.013,110.274,153.87,151.162,44.825,48.909,85.609,82.952,116.278,174.773,121.586,166.371,169.205,179.941,116.278,142.386,105.354,114.078,36.396,42.052,166.371,169.205,179.903,141.262,142.788
tadasana,good,2,3 (1).mp4,104.511,136.88,32.069,45.692,32.069,45.692,152.869,161.082,170.525,162.554,134.82,108.987,144.345,151.716,52.532,47.771,87.691,81.85,119.799,173.989,122.033,170.525,162.554,179.948,119.799,146.576,103.899,114.145,32.069,45.692,170.525,162.554,179.903,144.442,147.532
tadasana,good,2,3 (1).mp4,101.575,127.778,30.915,41.677,30.915,41.677,153.59,163.776,171.345,161.235,132.944,106.928,140.579,151.051,59.835,46.338,88.522,83.811,121.469,172.757,120.208,171.345,161.235,179.944,121.469,146.108,105.024,114.214,30.915,41.677,171.345,161.235,179.909,144.883,145.375
tadasana,good,2,3 (1).mp4,92.792,120.732,28.974,39.304,28.974,39.304,158.181,165.929,165.944,153.797,115.576,96.259,153.637,155.284,41.654,35.589,87.711,84.353,119.371,161.15,105.781,165.944,153.797,179.944,119.371,142.502,103.833,112.368,28.974,39.304,165.944,153.797,179.909,141.993,141.524
tadasana,good,2,3 (1).mp4,86.134,120.389,31.631,39.883,31.631,39.883,157.556,165.94,165.416,142.36,110.041,81.015,158.407,161.179,33.995,27.893,86.943,85.156,117.079,154.211,94.58,165.416,142.36,179.937,117.079,136.474,103.483,112.741,31.631,39.883,165.416,142.36,179.907,134.881,137.107
tadasana,good,2,3 (1).mp4,84.719,127.723,33.634,62.394,33.634,62.394,166.357,169.734,161.671,158.819,117.636,114.074,161.709,162.705,27.794,23.188,84.174,87.557,131.874,160.928,115.852,161.671,158.819,179.944,131.874,145.337,114.341,113.881,33.634,62.394,161.671,158.819,179.905,142.621,146.57
tadasana,good,2,3 (1).mp4,142.082,138.292,96.996,78.231,96.996,78.231,175.809,173.444,170.223,165.612,139.071,121.196,162.665,161.492,26.114,23.672,84.954,87.549,136.861,170.213,130.733,170.223,165.612,179.944,136.861,149.08,143.933,122.395,96.996,78.231,170.223,165.612,179.903,149.931,146.708
tadasana,good,2,3 (1).mp4,140.163,148.065,115.365,107.275,115.365,107.275,172.566,177.258,164.696,177.73,149.472,133.187,169.049,163.118,19.204,20.341,89.376,82.82,133.563,171.974,142.323,164.696,177.73,179.952,133.563,142.632,164.437,131.729,115.365,107.275,164.696,177.73,179.907,142.368,141.935
tadasana,good,2,3 (1).mp4,132.893,163.434,124.289,122.862,124.289,122.862,163.895,177.072,166.115,176.756,144.802,123.751,167.316,159.101,23.01,22.53,87.091,84.511,127.652,173.782,135.467,166.115,176.756,179.941,127.652,140.298,158.885,107.767,124.289,122.862,166.115,176.756,179.905,141.272,138.504
tadasana,good,2,3 (1).mp4,166.814,175.077,121.287,101.176,121.287,101.176,161.839,174.115,150.513,161.398,128.836,79.676,166.813,161.499,25.287,20.443,87.652,83.446,96.414,173.756,104.292,150.513,161.398,179.937,96.414,113.755,125.638,103.081,121.287,101.176,150.513,161.398,179.907,111.604,116.637
tadasana,good,2,3 (1).mp4,130.201,150.83,160.974,147.626,160.974,147.626,146.737,152.181,174.704,172.884,139.425,118.133,166.514,161.085,24.454,22.11,89.741,82.15,127.958,176.39,129.68,174.704,172.884,179.941,127.958,143.27,127.975,83.914,160.974,147.626,174.704,172.884,179.909,146.949,138.47
tadasana,good,2,3 (1).mp4,148.288,142.779,160.752,153.909,160.752,153.909,162.367,149.01,167.805,171.257,153.331,140.621,163.623,159.794,29.836,25.647,93.095,80.269,132.06,169.469,147.475,167.805,171.257,179.931,132.06,146.723,114.215,77.261,160.752,153.909,167.805,171.257,179.907,149.871,142.814
tadasana,good,2,3 (1).mp4,144.039,127.697,144.822,145.408,144.822,145.408,166.346,145.718,150.384,167.383,150.87,139.228,164.18,159.546,29.225,30.2,88.855,85.103,119.323,158.583,145.468,150.384,167.383,179.929,119.323,134.154,91.507,103.706,144.822,145.408,150.384,167.383,179.909,130.168,138.025
tadasana,good,2,3 (1).mp4,133.833,120.2,148.788,144.694,148.788,144.694,159.312,141.093,150.725,165.698,151.395,139.998,163.254,160.277,30.912,29.11,86.086,88.681,118.719,157.88,146.097,150.725,165.698,179.929,118.719,133.671,93.547,108.553,148.788,144.694,150.725,165.698,179.905,130.859,136.41
tadasana,good,2,3 (1).mp4,115.318,106.537,149.181,149.135,149.181,149.135,153.557,134.987,148.619,162.813,152.809,142.807,166.545,163.007,25.63,23.804,83.439,91.901,119.426,155.424,148.207,148.619,162.813,179.931,119.426,131.814,98.182,113.018,149.181,149.135,148.619,162.813,179.909,128.85,134.664
tadasana,good,2,3 (1).mp4,93.393,100.709,148.138,159.109,148.138,159.109,145.409,120.641,147.817,165.286,153.915,143.749,167.608,165.726,23.497,20.666,81.73,93.98,121.859,156.381,149.217,147.817,165.286,179.944,121.859,133.204,100.86,117.918,148.138,159.109,147.817,165.286,179.912,128.6,137.46
tadasana,good,2,3 (1).mp4,104.974,124.445,157.551,166.053,157.551,166.053,146.786,138.871,168.176,168.391,151.245,133.539,165.118,161.895,26.926,23.748,80.406,96.733,138.157,178.965,143.224,168.176,168.391,179.941,138.157,151.529,98.516,121.956,157.551,166.053,168.176,168.391,179.912,147.356,155.158
tadasana,good,2,3 (1).mp4,130.502,146.888,159.344,160.193,159.344,160.193,163.426,159.136,175.539,172.744,149.689,136.698,164.01,161.28,28.689,23.387,80.648,95.082,140.632,178.953,143.682,175.539,172.744,179.931,140.632,154.005,102.173,106.996,159.344,160.193,175.539,172.744,179.914,153.621,154.257
tadasana,good,2,3 (1).mp4,145.588,155.202,157.449,157.031,157.449,157.031,165.33,165.088,179.041,168.128,145.885,136.592,162.417,159.222,30.808,25.65,81.063,93.109,142.087,173.744,141.456,179.041,168.128,179.934,142.087,157.826,90.231,109.179,157.449,157.031,179.041,168.128,179.914,156.069,159.534
tadasana,good,2,3 (1).mp4,148.213,154.904,158.597,155.438,158.597,155.438,164.353,161.505,178.151,172.853,145.888,136.701,162.129,159.617,30.859,25.738,80.258,93.276,137.97,177.491,141.504,178.151,172.853,179.926,137.97,154.05,93.749,107.32,158.597,155.438,178.151,172.853,179.918,153.328,154.796
tadasana,good,2,3 (1).mp4,148.135,148.715,166.5,166.532,166.5,166.532,156.629,156.572,177.901,167.31,152.437,142.397,161.608,161.184,31.152,25.218,78.522,95.907,148.847,173.013,147.778,177.901,167.31,179.931,148.847,163.819,89.39,112.924,166.5,166.532,177.901,167.31,179.916,162.668,164.937
tadasana,good,2,3 (1).mp4,148.117,149.279,164.399,167.213,164.399,167.213,146.993,154.346,178.085,165.117,150.234,133.963,160.956,161.825,30.948,23.177,78.984,96.63,142.575,174.135,142.839,178.085,165.117,179.934,142.575,158.414,87.595,113.21,164.399,167.213,178.085,165.117,179.912,157.129,159.659
tadasana,good,2,3 (1).mp4,151.278,156.095,170.418,168.642,170.418,168.642,155.372,158.13,170.637,152.266,143.852,124.937,161.513,161.66,29.944,23.121,81.559,95.776,147.018,162.199,135.102,170.637,152.266,179.934,147.018,163.23,84.235,114.332,170.418,168.642,170.637,152.266,179.914,162.338,164.076
tadasana,good,2,3 (1).mp4,156.16,155.643,173.953,168.917,173.953,168.917,152.26,156.41,168.943,153.144,141.854,125.164,163.867,162.49,28.582,23.256,82.473,95.574,146.703,161.762,134.213,168.943,153.144,179.931,146.703,162.683,84.601,110.643,173.953,168.917,168.943,153.144,179.914,162.18,163.203
tadasana,good,2,3 (1).mp4,158.159,158.763,174.625,167.188,174.625,167.188,152.647,157.574,168.425,155.505,141.085,126.608,164.169,163.521,28.447,23.17,82.479,95.311,145.668,162.489,134.371,168.425,155.505,179.929,145.668,162.091,85.112,108.118,174.625,167.188,168.425,155.505,179.916,161.941,162.26
tadasana,good,2,3 (1).mp4,157.883,159.7,171.499,158.819,171.499,158.819,149.603,158.315,171.834,165.786,136.672,125.776,166.479,164.717,25.378,21.909,84.172,92.52,136.778,169.065,131.551,171.834,165.786,179.929,136.778,152.463,93.479,99.214,171.499,158.819,171.834,165.786,179.914,154.024,150.801
tadasana,good,2,3 (1).mp4,160.096,159.235,176.228,169.103,176.228,169.103,151.371,156.906,168.931,157.813,142.667,128.292,165.004,165.302,27.665,22.359,83.7,94.189,146.827,163.931,136.056,168.931,157.813,179.929,146.827,161.918,89.431,102.292,176.228,169.103,168.931,157.813,179.914,162.597,161.232
tadasana,good,2,3 (1).mp4,160.405,157.642,176.278,172.294,176.278,172.294,150.644,154.353,169.858,154.551,144.227,128.05,164.638,165.401,28.398,23.153,83.941,94.513,148.8,162.939,136.853,169.858,154.551,179.929,148.8,163.651,83.15,109.232,176.278,172.294,169.858,154.551,179.914,163.012,164.317
tadasana,good,2,3 (1).mp4,161.125,156.837,175.976,169.787,175.976,169.787,150.534,154.084,173.31,158.372,147.052,130.417,164.444,165.437,29.646,24.441,83.503,95.48,147.199,166.663,139.486,173.31,158.372,179.926,147.199,162.251,83.629,108.388,175.976,169.787,173.31,158.372,179.912,161.847,162.676
tadasana,good,2,3 (1).mp4,158.341,156.346,176.206,168.495,176.206,168.495,151.576,153.128,175.272,160.794,145.925,131.832,162.237,165.108,30.939,24.562,82.321,96.222,145.099,168.513,139.377,175.272,160.794,179.931,145.099,160.577,80.586,113.863,176.206,168.495,175.272,160.794,179.914,159.406,161.644
tadasana,good,2,3 (1).mp4,160.038,158.919,159.765,145.813,159.765,145.813,150.911,155.249,174.444,176.591,137.97,130.501,161.097,164.817,31.378,24.637,82.716,93.506,124.424,175.491,134.341,174.444,176.591,179.921,124.424,140.448,88.494,104.18,159.765,145.813,174.444,176.591,179.909,142.565,138.274
tadasana,good,2,3 (1).mp4,158.481,159.063,153.424,138.058,153.424,138.058,150.137,153.266,168.713,172.528,131.932,125.297,162.342,164.366,29.689,25.471,83.455,92.368,113.994,170.555,128.683,168.713,172.528,179.926,113.994,130.038,87.06,107.173,153.424,138.058,168.713,172.528,179.914,131.15,128.939
tadasana,good,2,3 (1).mp4,158.444,161.447,156.862,140.123,156.862,140.123,149.635,153.689,178.948,175.178,124.253,124.169,163.893,166.219,28.114,23.846,83.416,89.581,116.692,177.066,124.224,178.948,175.178,179.926,116.692,132.211,88.787,105.734,156.862,140.123,178.948,175.178,179.914,134.2,130.243
tadasana,good,2,3 (1).mp4,158.077,160.714,166.308,145.416,166.308,145.416,147.787,152.938,176.224,176.519,128.072,122.928,163.765,165.935,28.266,24.238,84.174,90.645,124.8,176.369,125.54,176.224,176.519,179.926,124.8,139.952,91.441,102.951,166.308,145.416,176.224,176.519,179.914,142.368,137.477
tadasana,good,2,3 (1).mp4,161.778,162.145,159.054,150.069,159.054,150.069,151.273,154.931,176.818,170.957,130.053,121.235,163.301,166.281,28.417,23.359,84.789,91.297,127.443,173.968,125.734,176.818,170.957,179.921,127.443,142.502,85.667,106.261,159.054,150.069,176.818,170.957,179.914,143.519,141.464
tadasana,good,2,3 (1).mp4,165.082,162.149,152.895,146.713,152.895,146.713,151.633,155.269,177.389,175.36,138.492,128.075,158.632,163.616,33.102,26.033,82.658,94.04,132.433,178.938,133.435,177.389,175.36,179.926,132.433,144.867,83.314,105.965,152.895,146.713,177.389,175.36,179.916,145.793,143.903
tadasana,good,2,3.mp4,98.727,125.429,32.57,53.378,32.57,53.378,163.126,168.596,157.095,140.107,122.703,100.39,148.901,154.228,48.779,40.722,86.69,88.383,135.627,148.372,111.284,157.095,140.107,179.944,135.627,157.044,106.384,107.482,32.57,53.378,157.095,140.107,179.905,155.993,156.317
tadasana,good,2,3.mp4,81.39,121.777,24.436,50.825,24.436,50.825,160.912,166.555,165.294,157.364,133.133,118.799,148.203,149.812,51.064,47.907,85.228,88.126,136.13,162.229,126.122,165.294,157.364,179.941,136.13,156.496,102.467,110.352,24.436,50.825,165.294,157.364,179.907,156.131,154.468
tadasana,good,2,3.mp4,118.605,150.059,59.733,74.016,59.733,74.016,171.556,172.661,172.561,174.342,137.93,122.362,152.964,154.192,43.313,37.775,85.314,84.9,125.255,176.294,130.491,172.561,174.342,179.944,125.255,145.016,123.709,105.11,59.733,74.016,172.561,174.342,179.907,147.562,140.733
tadasana,good,2,3.mp4,155.736,139.312,111.705,88.373,111.705,88.373,176.458,177.437,171.453,169.555,141.564,126.471,158.664,148.567,35.153,40.491,87.314,79.477,133.542,171.28,134.558,171.453,169.555,179.952,133.542,153.903,150.307,118.721,111.705,88.373,171.453,169.555,179.909,155.582,150.395
tadasana,good,2,3.mp4,165.858,149.089,118.624,104.734,118.624,104.734,173.941,161.272,170.952,175.684,141.632,131.462,159.24,135.449,32.377,54.393,91.027,76.026,130.581,174.85,136.752,170.952,175.684,179.956,130.581,149.274,159.549,120.569,118.624,104.734,170.952,175.684,179.909,148.807,148.805
tadasana,good,2,3.mp4,158.873,163.895,118.416,114.358,118.416,114.358,174.725,174.556,151.858,174.299,143.958,121.853,147.888,144.44,45.936,46.582,87.734,76.76,111.789,167.77,133.767,151.858,174.299,179.944,111.789,135.887,135.487,117.266,118.416,114.358,151.858,174.299,179.909,127.655,144.286
tadasana,good,2,3.mp4,154.911,157.702,112.803,111.906,112.803,111.906,164.12,172.029,157.268,161.168,127.808,95.025,147.15,148.941,48.823,41.771,81.365,80.678,97.995,175.797,111.258,157.268,161.168,179.944,97.995,127.523,130.387,119.377,112.803,111.906,157.268,161.168,179.903,120.193,135.365
tadasana,good,2,3.mp4,152.188,143.347,106.834,102.038,106.834,102.038,162.703,163.699,151.588,176.801,122.894,92.626,146.036,146.866,50.949,45.192,80.474,83.121,80.158,165.311,107.163,151.588,176.801,179.934,80.158,113.217,123.474,100.106,106.834,102.038,151.588,176.801,179.907,111.12,116.272
tadasana,good,2,3.mp4,134.301,135.051,118.643,111.332,118.643,111.332,157.855,162.02,153.697,175.191,130.629,99.936,142.786,147.161,55.583,46.662,81.884,82.52,88.663,166.31,115.263,153.697,175.191,179.926,88.663,120.771,114.254,91.005,118.643,111.332,153.697,175.191,179.903,119.557,122.649
tadasana,good,2,3.mp4,109.861,122.737,109.042,104.432,109.042,104.432,143.756,143.537,143.89,168.183,133.522,106.568,138.097,144.491,64.635,54.426,82.282,83.442,77.17,156.284,119.833,143.89,168.183,179.929,77.17,116.898,107.376,91.911,109.042,104.432,143.89,168.183,179.909,113.922,120.491
tadasana,good,2,3.mp4,113.037,113.212,102.133,104.351,102.133,104.351,154.873,144.891,137.148,169.823,138.529,109.051,134.582,142.698,70.954,58.646,82.525,84.074,74.726,153.715,123.551,137.148,169.823,179.923,74.726,118.177,101.593,101.316,102.133,104.351,137.148,169.823,179.907,111.451,125.78
tadasana,good,2,3.mp4,124.867,121.746,103.792,111.523,103.792,111.523,161.931,157.025,147.434,171.88,127.54,106.549,143.655,148.473,56.238,47.783,84.364,86.17,81.102,159.817,116.928,147.434,171.88,179.929,81.102,116.233,96.953,107.849,103.792,111.523,147.434,171.88,179.905,111.52,121.515
tadasana,good,2,3.mp4,91.909,113.457,106.379,108.328,106.379,108.328,167.269,159.827,152.562,165.834,127.991,112.825,145.242,147.337,53.627,48.537,83.88,86.132,85.725,159.132,120.401,152.562,165.834,179.929,85.725,117.368,112.027,102.412,106.379,108.328,152.562,165.834,179.901,116.283,118.842
tadasana,good,2,3.mp4,68.701,120.095,130.877,131.19,130.877,131.19,113.021,148.742,167.587,175.159,134.836,117.625,150.346,152.109,48.568,43.176,83.585,85.24,108.572,173.425,126.478,167.587,175.159,179.926,108.572,136.806,118.559,100.289,130.877,131.19,167.587,175.159,179.905,136.251,137.578
tadasana,good,2,3.mp4,111.853,135.609,139.86,141.885,139.86,141.885,138.781,153.165,175.596,155.287,133.935,107.94,153.355,151.355,47.615,43.422,83.161,85.305,119.969,167.788,121.213,175.596,155.287,179.923,119.969,148.445,112.441,102.239,139.86,141.885,175.596,155.287,179.907,145.83,151.304
tadasana,good,2,3.mp4,133.616,148.371,138.485,142.29,138.485,142.29,118.595,151.887,173.167,147.675,130.503,93.494,158.411,151.7,40.9,40.478,84.153,86.236,113.898,165.848,111.983,173.167,147.675,179.929,113.898,142.148,96.002,100.499,138.485,142.29,173.167,147.675,179.907,138.304,146.611
tadasana,good,2,3.mp4,158.249,153.254,155.319,149.297,155.319,149.297,133.473,154.416,176.462,148.801,131.761,99.4,159.032,158.406,35.33,30.666,84.241,86.243,121.737,163.744,115.867,176.462,148.801,179.921,121.737,146.571,97.212,96.212,155.319,149.297,176.462,148.801,179.905,145.153,148.211
tadasana,good,2,3.mp4,161.019,152.196,163.882,156.639,163.882,156.639,133.933,152.466,173.922,163.543,138.35,118.14,162.239,160.357,30.928,27.988,83.434,87.034,126.24,173.703,128.807,173.922,163.543,179.926,126.24,145.694,95.605,99.906,163.882,156.639,173.922,163.543,179.909,143.609,147.922
tadasana,good,2,3.mp4,160.324,153.822,163.058,155.519,163.058,155.519,134.75,150.884,173.77,171.255,139.026,127.053,163.724,160.62,29.672,27.996,83.232,87.051,127.662,176.323,133.312,173.77,171.255,179.926,127.662,145.197,96.043,99.523,163.058,155.519,173.77,171.255,179.912,143.376,147.123
tadasana,good,2,3.mp4,160.061,152.116,168.839,160.012,168.839,160.012,137.481,151.679,169.64,170.536,144.297,126.768,162.653,163.533,31.001,27.0,84.36,87.786,128.611,177.119,136.097,169.64,170.536,179.926,128.611,145.89,94.352,102.127,168.839,160.012,169.64,170.536,179.909,143.658,148.153
tadasana,good,2,3.mp4,161.382,152.304,161.733,155.228,161.733,155.228,134.323,152.07,167.346,173.206,143.054,122.868,163.941,170.116,29.81,26.761,86.655,88.195,124.03,176.361,133.534,167.346,173.206,179.926,124.03,141.377,95.081,100.524,161.733,155.228,167.346,173.206,179.909,140.149,142.609
tadasana,good,2,3.mp4,158.79,154.972,176.209,171.295,176.209,171.295,143.967,151.74,178.585,161.14,149.198,130.685,163.52,169.447,29.266,25.936,84.991,93.295,142.962,171.816,140.633,178.585,161.14,179.931,142.962,158.794,86.756,109.39,176.209,171.295,178.585,161.14,179.907,156.346,161.002
tadasana,good,2,3.mp4,159.7,153.562,167.672,163.546,167.672,163.546,136.419,151.418,173.716,171.171,148.491,133.605,161.191,166.054,32.195,28.403,84.563,93.774,135.559,178.92,141.41,173.716,171.171,179.929,135.559,152.633,86.781,107.195,167.672,163.546,173.716,171.171,179.914,151.196,153.871
tadasana,good,2,3.mp4,157.864,150.047,169.781,164.461,169.781,164.461,141.879,146.789,169.307,173.85,146.34,136.415,162.8,164.206,30.992,29.186,84.383,92.953,133.362,177.64,141.58,169.307,173.85,179.934,133.362,149.423,83.141,113.727,169.781,164.461,169.307,173.85,179.914,144.723,153.622
tadasana,good,2,3.mp4,160.385,154.933,170.043,161.31,170.043,161.31,143.492,149.28,167.444,175.853,152.344,144.912,161.185,161.932,33.431,29.562,83.22,94.067,134.88,171.797,148.75,167.444,175.853,179.931,134.88,149.544,86.8,106.895,170.043,161.31,167.444,175.853,179.914,147.892,150.941
tadasana,good,2,3.mp4,157.774,155.406,172.939,158.372,172.939,158.372,139.892,148.251,167.196,172.962,151.501,144.696,160.281,160.967,34.633,30.315,83.038,94.04,132.662,170.18,148.194,167.196,172.962,179.926,132.662,147.499,90.305,103.951,172.939,158.372,167.196,172.962,179.912,146.988,147.799
tadasana,good,2,3.mp4,155.213,155.196,170.813,156.925,170.813,156.925,140.541,147.275,160.794,171.44,152.811,145.303,159.019,159.77,36.227,31.677,82.102,95.121,128.937,166.242,149.192,160.794,171.44,179.934,128.937,144.632,87.072,109.425,170.813,156.925,160.794,171.44,179.916,141.844,147.098
tadasana,good,2,3.mp4,155.991,154.883,168.618,156.444,168.618,156.444,141.866,148.363,157.797,170.877,153.797,144.787,159.245,160.654,35.212,30.563,82.039,95.469,128.02,164.415,149.496,157.797,170.877,179.934,128.02,142.845,86.095,110.293,168.618,156.444,157.797,170.877,179.918,139.501,145.837
tadasana,good,2,3.mp4,161.048,156.976,168.745,158.088,168.745,158.088,142.444,150.575,163.281,170.237,156.689,150.161,157.94,159.067,36.89,31.494,81.569,95.051,134.089,166.807,153.568,163.281,170.237,179.931,134.089,148.708,87.802,104.637,168.745,158.088,163.281,170.237,179.916,147.475,149.699
tadasana,good,2,3.mp4,163.443,155.999,168.173,156.841,168.173,156.841,141.593,150.605,162.237,172.524,156.658,148.398,158.046,160.535,37.438,30.315,80.735,95.76,133.961,167.374,152.739,162.237,172.524,179.934,133.961,148.628,84.584,107.897,168.173,156.841,162.237,172.524,179.921,146.506,150.488
tadasana,good,2,3.mp4,165.781,157.694,167.249,156.418,167.249,156.418,140.878,151.36,162.343,170.842,155.166,148.916,158.793,159.684,36.297,31.993,80.622,95.455,133.222,166.612,152.24,162.343,170.842,179.934,133.222,147.469,84.414,105.891,167.249,156.418,162.343,170.842,179.921,145.353,149.342
tadasana,good,2,3.mp4,165.039,157.489,171.371,160.318,171.371,160.318,142.533,149.248,161.836,172.475,159.784,149.715,158.213,159.99,37.459,32.874,80.183,96.822,136.197,166.915,155.188,161.836,172.475,179.929,136.197,150.123,85.659,103.663,171.371,160.318,161.836,172.475,179.916,148.531,151.538
tadasana,good,2,4.mp4,170.019,146.118,122.83,159.111,122.83,159.111,173.342,147.676,171.443,158.124,155.815,161.565,155.372,161.772,28.266,38.742,103.434,73.637,161.871,165.872,158.868,171.443,158.124,179.921,161.871,155.527,99.464,95.113,122.83,159.111,171.443,158.124,179.842,157.358,150.697
tadasana,good,2,4.mp4,151.85,172.297,98.099,97.726,98.099,97.726,168.289,163.013,172.013,151.587,153.649,115.669,170.682,161.897,19.522,41.694,92.239,73.2,154.866,173.174,139.187,172.013,151.587,179.921,154.866,158.827,103.37,65.507,98.099,97.726,172.013,151.587,179.842,156.969,157.975
tadasana,good,2,4.mp4,160.194,150.227,85.236,77.126,85.236,77.126,174.271,172.348,162.53,153.843,125.603,74.96,174.247,170.103,31.974,30.534,82.857,68.013,110.863,168.492,101.191,162.53,153.843,179.918,110.863,124.649,105.844,66.9,85.236,77.126,162.53,153.843,179.857,127.591,123.844
tadasana,good,2,4.mp4,172.71,158.188,131.937,134.003,131.937,134.003,171.632,171.766,170.266,120.129,159.794,89.565,171.475,163.456,43.316,37.759,84.415,85.278,153.309,162.47,132.156,170.266,120.129,179.916,153.309,165.174,78.018,104.812,131.937,134.003,170.266,120.129,179.847,159.533,170.546
tadasana,good,2,4.mp4,134.535,64.208,147.467,161.756,147.467,161.756,153.197,101.738,151.97,135.505,159.402,98.223,176.453,171.744,28.192,29.329,84.188,91.207,139.072,177.33,135.057,151.97,135.505,179.918,139.072,151.013,78.687,109.366,147.467,161.756,151.97,135.505,179.844,139.931,160.473
tadasana,good,2,VID-20260218-WA0020.mp4,79.375,122.346,28.507,72.947,28.507,72.947,157.732,169.029,156.216,70.311,142.638,64.289,141.658,110.032,57.793,97.077,112.265,93.279,157.66,106.997,97.735,156.216,70.311,179.937,157.66,168.493,124.49,106.928,28.507,72.947,156.216,70.311,179.895,175.399,146.845
